"date","price","reference","month","week"
2022-06-13,76.6,"https://www.carbonnews.co.nz//story.asp?storyID=24131","2022-06","2022-W24"
2022-06-14,76.4,"https://www.carbonnews.co.nz//story.asp?storyID=24147","2022-06","2022-W24"
2022-06-15,75.7,"https://www.carbonnews.co.nz//story.asp?storyID=24158","2022-06","2022-W24"
2022-06-16,77,"https://www.carbonnews.co.nz//story.asp?storyID=24167","2022-06","2022-W24"
2022-06-17,76.85,"https://www.carbonnews.co.nz//story.asp?storyID=24177","2022-06","2022-W24"
2022-06-20,76.6,"https://www.carbonnews.co.nz//story.asp?storyID=24189","2022-06","2022-W25"
2022-06-21,76.5,"https://www.carbonnews.co.nz//story.asp?storyID=24200","2022-06","2022-W25"
2022-06-22,76.5,"https://www.carbonnews.co.nz//story.asp?storyID=24211","2022-06","2022-W25"
2022-06-23,76.25,"https://www.carbonnews.co.nz//story.asp?storyID=24225","2022-06","2022-W25"
2022-06-27,75.95,"https://www.carbonnews.co.nz//story.asp?storyID=24238","2022-06","2022-W26"
2022-06-28,76.2,"https://www.carbonnews.co.nz//story.asp?storyID=24259","2022-06","2022-W26"
2022-06-29,76.1,"https://www.carbonnews.co.nz//story.asp?storyID=24264","2022-06","2022-W26"
2022-06-30,76,"https://www.carbonnews.co.nz/story.asp?storyID=24274","2022-06","2022-W26"
2022-07-01,76,"https://www.carbonnews.co.nz/story.asp?storyID=24288","2022-07","2022-W26"
2022-07-04,75.4,"https://www.carbonnews.co.nz/story.asp?storyID=24301","2022-07","2022-W27"
2022-07-05,75.37,"https://www.carbonnews.co.nz/story.asp?storyID=24314","2022-07","2022-W27"
2022-07-06,75,"https://www.carbonnews.co.nz/story.asp?storyID=24324","2022-07","2022-W27"
2022-07-07,74.75,"https://www.carbonnews.co.nz/story.asp?storyID=24336","2022-07","2022-W27"
2022-07-08,74,"https://www.carbonnews.co.nz/story.asp?storyID=24347","2022-07","2022-W27"
2022-07-11,73,"https://www.carbonnews.co.nz/story.asp?storyID=24360","2022-07","2022-W28"
2022-07-12,73,"https://www.carbonnews.co.nz/story.asp?storyID=24371","2022-07","2022-W28"
2022-07-13,72.87,"https://www.carbonnews.co.nz/story.asp?storyID=25371","2022-07","2022-W28"
2022-07-14,73.15,"https://www.carbonnews.co.nz/story.asp?storyID=25386","2022-07","2022-W28"
2022-07-15,72.8,"https://www.carbonnews.co.nz/story.asp?storyID=25396","2022-07","2022-W28"
2022-07-18,72.9,"https://www.carbonnews.co.nz/story.asp?storyID=25407","2022-07","2022-W29"
2022-07-19,72.95,"https://www.carbonnews.co.nz/story.asp?storyID=25418","2022-07","2022-W29"
2022-07-20,72.87,"https://www.carbonnews.co.nz/story.asp?storyID=25430","2022-07","2022-W29"
2022-07-21,73.15,"https://www.carbonnews.co.nz/story.asp?storyID=25440","2022-07","2022-W29"
2022-07-22,73,"https://www.carbonnews.co.nz/story.asp?storyID=25453","2022-07","2022-W29"
2022-07-25,72.8,"https://www.carbonnews.co.nz/story.asp?storyID=25465","2022-07","2022-W30"
2022-07-26,72.55,"https://www.carbonnews.co.nz/story.asp?storyID=25477","2022-07","2022-W30"
2022-07-27,72.6,"https://www.carbonnews.co.nz/story.asp?storyID=25488","2022-07","2022-W30"
2022-07-28,80.75,"https://www.carbonnews.co.nz/story.asp?storyID=25499","2022-07","2022-W30"
2022-07-29,80.25,"https://www.carbonnews.co.nz/story.asp?storyID=25509","2022-07","2022-W30"
2022-08-01,80.3,"https://www.carbonnews.co.nz/story.asp?storyID=25523","2022-08","2022-W31"
2022-08-02,80.3,"https://www.carbonnews.co.nz/story.asp?storyID=25536","2022-08","2022-W31"
2022-08-03,80.25,"https://www.carbonnews.co.nz/story.asp?storyID=25548","2022-08","2022-W31"
2022-08-04,80,"https://www.carbonnews.co.nz/story.asp?storyID=25556","2022-08","2022-W31"
2022-08-05,80,"https://www.carbonnews.co.nz/story.asp?storyID=25569","2022-08","2022-W31"
2022-08-08,79.8,"https://www.carbonnews.co.nz/story.asp?storyID=25581","2022-08","2022-W32"
2022-08-10,79.9,"https://www.carbonnews.co.nz/story.asp?storyID=25605","2022-08","2022-W32"
2022-08-11,80,"https://www.carbonnews.co.nz/story.asp?storyID=25617","2022-08","2022-W32"
2022-08-16,80.75,"https://www.carbonnews.co.nz/story.asp?storyID=25654","2022-08","2022-W33"
2022-08-17,83.5,"https://www.carbonnews.co.nz/story.asp?storyID=25664","2022-08","2022-W33"
2022-08-18,83.45,"https://www.carbonnews.co.nz/story.asp?storyID=25677","2022-08","2022-W33"
2022-08-19,85.4,"https://www.carbonnews.co.nz/story.asp?storyID=25688","2022-08","2022-W33"
2022-08-22,85.5,"https://www.carbonnews.co.nz/story.asp?storyID=25700","2022-08","2022-W34"
2022-08-23,86,"https://www.carbonnews.co.nz/story.asp?storyID=25714","2022-08","2022-W34"
2022-08-24,86.05,"https://www.carbonnews.co.nz/story.asp?storyID=25726","2022-08","2022-W34"
2022-08-25,86.5,"https://www.carbonnews.co.nz/story.asp?storyID=25737","2022-08","2022-W34"
2022-08-26,85.7,"https://www.carbonnews.co.nz/story.asp?storyID=25751","2022-08","2022-W34"
2022-08-29,86.5,"https://www.carbonnews.co.nz/story.asp?storyID=25765","2022-08","2022-W35"
2022-08-30,86.65,"https://www.carbonnews.co.nz/story.asp?storyID=25777","2022-08","2022-W35"
2022-08-31,86.7,"https://www.carbonnews.co.nz/story.asp?storyID=25786","2022-08","2022-W35"
2022-09-01,86.8,"https://www.carbonnews.co.nz/story.asp?storyID=25797","2022-09","2022-W35"
2022-09-02,87.1,"https://www.carbonnews.co.nz/story.asp?storyID=25809","2022-09","2022-W35"
2022-09-05,87.05,"https://www.carbonnews.co.nz/story.asp?storyID=25818","2022-09","2022-W36"
2022-09-06,87.15,"https://www.carbonnews.co.nz/story.asp?storyID=25830","2022-09","2022-W36"
2022-09-07,87.3,"https://www.carbonnews.co.nz/story.asp?storyID=25849","2022-09","2022-W36"
2022-09-08,85.5,"https://www.carbonnews.co.nz/story.asp?storyID=25854","2022-09","2022-W36"
2022-09-09,85.7,"https://www.carbonnews.co.nz/story.asp?storyID=25865","2022-09","2022-W36"
2022-09-12,85.5,"https://www.carbonnews.co.nz/story.asp?storyID=25881","2022-09","2022-W37"
2022-09-13,85,"https://www.carbonnews.co.nz/story.asp?storyID=25895","2022-09","2022-W37"
2022-09-14,84,"https://www.carbonnews.co.nz/story.asp?storyID=25905","2022-09","2022-W37"
2022-09-16,83,"https://www.carbonnews.co.nz/story.asp?storyID=25930","2022-09","2022-W37"
2022-09-19,83.2,"https://www.carbonnews.co.nz/story.asp?storyID=25946","2022-09","2022-W38"
2022-09-20,83.1,"https://www.carbonnews.co.nz/story.asp?storyID=25959","2022-09","2022-W38"
2022-09-21,82.75,"https://www.carbonnews.co.nz/story.asp?storyID=25972","2022-09","2022-W38"
2022-09-22,82.75,"https://www.carbonnews.co.nz/story.asp?storyID=25983","2022-09","2022-W38"
2022-09-27,81.85,"https://www.carbonnews.co.nz/story.asp?storyID=26003","2022-09","2022-W39"
2022-09-28,81,"https://www.carbonnews.co.nz/story.asp?storyID=26017","2022-09","2022-W39"
2022-09-29,80,"https://www.carbonnews.co.nz/story.asp?storyID=26031","2022-09","2022-W39"
2022-09-30,79,"https://www.carbonnews.co.nz/story.asp?storyID=26044","2022-09","2022-W39"
2022-10-03,78,"https://www.carbonnews.co.nz/story.asp?storyID=26057","2022-10","2022-W40"
2022-10-04,78,"https://www.carbonnews.co.nz/story.asp?storyID=26071","2022-10","2022-W40"
2022-10-05,78.05,"https://www.carbonnews.co.nz/story.asp?storyID=26084","2022-10","2022-W40"
2022-10-06,78.2,"https://www.carbonnews.co.nz/story.asp?storyID=26095","2022-10","2022-W40"
2022-10-07,82.5,"https://www.carbonnews.co.nz/story.asp?storyID=26108","2022-10","2022-W40"
2022-10-10,82.9,"https://www.carbonnews.co.nz/story.asp?storyID=26122","2022-10","2022-W41"
2022-10-11,82.22,"https://www.carbonnews.co.nz/story.asp?storyID=26134","2022-10","2022-W41"
2022-10-12,80.75,"https://www.carbonnews.co.nz/story.asp?storyID=26146","2022-10","2022-W41"
2022-10-13,80.4,"https://www.carbonnews.co.nz/story.asp?storyID=26158","2022-10","2022-W41"
2022-10-14,80.7,"https://www.carbonnews.co.nz/story.asp?storyID=26170","2022-10","2022-W41"
2022-10-17,81,"https://www.carbonnews.co.nz/story.asp?storyID=26180","2022-10","2022-W42"
2022-10-18,81,"https://www.carbonnews.co.nz/story.asp?storyID=26193","2022-10","2022-W42"
2022-10-19,80.75,"https://www.carbonnews.co.nz/story.asp?storyID=26205","2022-10","2022-W42"
2022-10-20,80.67,"https://www.carbonnews.co.nz/story.asp?storyID=26218","2022-10","2022-W42"
2022-10-21,80.9,"https://www.carbonnews.co.nz/story.asp?storyID=26233","2022-10","2022-W42"
2022-10-25,81.2,"https://www.carbonnews.co.nz/story.asp?storyID=26244","2022-10","2022-W43"
2022-10-26,81.25,"https://www.carbonnews.co.nz/story.asp?storyID=26256","2022-10","2022-W43"
2022-10-27,82,"https://www.carbonnews.co.nz/story.asp?storyID=26268","2022-10","2022-W43"
2022-10-28,82.5,"https://www.carbonnews.co.nz/story.asp?storyID=26279","2022-10","2022-W43"
2022-10-31,84.75,"https://www.carbonnews.co.nz/story.asp?storyID=26293","2022-10","2022-W44"
2022-11-01,85,"https://www.carbonnews.co.nz/story.asp?storyID=26304","2022-11","2022-W44"
2022-11-02,84.6,"https://www.carbonnews.co.nz/story.asp?storyID=26316","2022-11","2022-W44"
2022-11-03,84.5,"https://www.carbonnews.co.nz/story.asp?storyID=26330","2022-11","2022-W44"
2022-11-04,85,"https://www.carbonnews.co.nz/story.asp?storyID=26343","2022-11","2022-W44"
2022-11-07,85,"https://www.carbonnews.co.nz/story.asp?storyID=26356","2022-11","2022-W45"
2022-11-08,86.5,"https://www.carbonnews.co.nz/story.asp?storyID=26369","2022-11","2022-W45"
2022-11-09,87.1,"https://www.carbonnews.co.nz/story.asp?storyID=26382","2022-11","2022-W45"
2022-11-10,88.2,"https://www.carbonnews.co.nz/story.asp?storyID=26393","2022-11","2022-W45"
2022-11-11,88.2,"https://www.carbonnews.co.nz/story.asp?storyID=26406","2022-11","2022-W45"
2022-11-14,87.9,"https://www.carbonnews.co.nz/story.asp?storyID=26420","2022-11","2022-W46"
2022-11-15,88.5,"https://www.carbonnews.co.nz/story.asp?storyID=26435","2022-11","2022-W46"
2022-11-16,88.17,"https://www.carbonnews.co.nz/story.asp?storyID=26448","2022-11","2022-W46"
2022-11-17,88.25,"https://www.carbonnews.co.nz/story.asp?storyID=26463","2022-11","2022-W46"
2022-11-18,88.4,"https://www.carbonnews.co.nz/story.asp?storyID=26477","2022-11","2022-W46"
2022-11-21,88.15,"https://www.carbonnews.co.nz/story.asp?storyID=26488","2022-11","2022-W47"
2022-11-22,88,"https://www.carbonnews.co.nz/story.asp?storyID=26504","2022-11","2022-W47"
2022-11-23,88,"https://www.carbonnews.co.nz/story.asp?storyID=26518","2022-11","2022-W47"
2022-11-24,87.5,"https://www.carbonnews.co.nz/story.asp?storyID=26530","2022-11","2022-W47"
2022-11-25,86.5,"https://www.carbonnews.co.nz/story.asp?storyID=26541","2022-11","2022-W47"
2022-11-28,86.2,"https://www.carbonnews.co.nz/story.asp?storyID=26553","2022-11","2022-W48"
2022-11-29,86.2,"https://www.carbonnews.co.nz/story.asp?storyID=26565","2022-11","2022-W48"
2022-11-30,84.15,"https://www.carbonnews.co.nz/story.asp?storyID=26577","2022-11","2022-W48"
2022-12-01,83.5,"https://www.carbonnews.co.nz/story.asp?storyID=26590","2022-12","2022-W48"
2022-12-02,82.45,"https://www.carbonnews.co.nz/story.asp?storyID=26603","2022-12","2022-W48"
2022-12-05,81,"https://www.carbonnews.co.nz/story.asp?storyID=26615","2022-12","2022-W49"
2022-12-06,81,"https://www.carbonnews.co.nz/story.asp?storyID=26630","2022-12","2022-W49"
2022-12-07,82,"https://www.carbonnews.co.nz/story.asp?storyID=26643","2022-12","2022-W49"
2022-12-08,82.5,"https://www.carbonnews.co.nz/story.asp?storyID=26655","2022-12","2022-W49"
2022-12-09,82.5,"https://www.carbonnews.co.nz/story.asp?storyID=26669","2022-12","2022-W49"
2022-12-12,83.25,"https://www.carbonnews.co.nz/story.asp?storyID=26682","2022-12","2022-W50"
2022-12-13,83.37,"https://www.carbonnews.co.nz/story.asp?storyID=26696","2022-12","2022-W50"
2022-12-14,83,"https://www.carbonnews.co.nz/story.asp?storyID=26708","2022-12","2022-W50"
2022-12-15,83.5,"https://www.carbonnews.co.nz/story.asp?storyID=26721","2022-12","2022-W50"
2022-12-16,75,"https://www.carbonnews.co.nz/story.asp?storyID=26740","2022-12","2022-W50"
2022-12-19,77.5,"https://www.carbonnews.co.nz/story.asp?storyID=26751","2022-12","2022-W51"
2022-12-20,77.17,"https://www.carbonnews.co.nz/story.asp?storyID=26763","2022-12","2022-W51"
2022-12-21,77,"https://www.carbonnews.co.nz/story.asp?storyID=26773","2022-12","2022-W51"
2022-12-22,76.5,"https://www.carbonnews.co.nz/story.asp?storyID=26787","2022-12","2022-W51"
2022-12-23,76,"https://www.carbonnews.co.nz/story.asp?storyID=26800","2022-12","2022-W51"
2023-01-24,73,"https://www.carbonnews.co.nz/story.asp?storyID=26805","2023-01","2023-W04"
2023-01-25,72.72,"https://www.carbonnews.co.nz/story.asp?storyID=26815","2023-01","2023-W04"
2023-01-26,72.5,"https://www.carbonnews.co.nz/story.asp?storyID=26826","2023-01","2023-W04"
2023-01-27,72.5,"https://www.carbonnews.co.nz/story.asp?storyID=26836","2023-01","2023-W04"
2023-01-30,72.3,"https://www.carbonnews.co.nz/story.asp?storyID=26850","2023-01","2023-W05"
2023-01-31,72.65,"https://www.carbonnews.co.nz/story.asp?storyID=26865","2023-01","2023-W05"
2023-02-01,72,"https://www.carbonnews.co.nz/story.asp?storyID=26873","2023-02","2023-W05"
2023-02-02,72,"https://www.carbonnews.co.nz/story.asp?storyID=26890","2023-02","2023-W05"
2023-02-03,72.4,"https://www.carbonnews.co.nz/story.asp?storyID=26898","2023-02","2023-W05"
2023-02-07,72.5,"https://www.carbonnews.co.nz/story.asp?storyID=26908","2023-02","2023-W06"
2023-02-08,72.5,"https://www.carbonnews.co.nz/story.asp?storyID=26919","2023-02","2023-W06"
2023-02-09,72.25,"https://www.carbonnews.co.nz/story.asp?storyID=26930","2023-02","2023-W06"
2023-02-10,72.1,"https://www.carbonnews.co.nz/story.asp?storyID=26941","2023-02","2023-W06"
2023-02-13,72.3,"https://www.carbonnews.co.nz/story.asp?storyID=26954","2023-02","2023-W07"
2023-02-14,71.95,"https://www.carbonnews.co.nz/story.asp?storyID=26966","2023-02","2023-W07"
2023-02-15,71.9,"https://www.carbonnews.co.nz/story.asp?storyID=26977","2023-02","2023-W07"
2023-02-16,71.8,"https://www.carbonnews.co.nz/story.asp?storyID=26988","2023-02","2023-W07"
2023-02-17,71.8,"https://www.carbonnews.co.nz/story.asp?storyID=27000","2023-02","2023-W07"
2023-02-20,70.05,"https://www.carbonnews.co.nz/story.asp?storyID=27013","2023-02","2023-W08"
2023-02-21,69.92,"https://www.carbonnews.co.nz/story.asp?storyID=27027","2023-02","2023-W08"
2023-02-22,69,"https://www.carbonnews.co.nz/story.asp?storyID=27039","2023-02","2023-W08"
2023-02-23,68.5,"https://www.carbonnews.co.nz/story.asp?storyID=27052","2023-02","2023-W08"
2023-02-24,67,"https://www.carbonnews.co.nz/story.asp?storyID=27064","2023-02","2023-W08"
2023-02-27,68,"https://www.carbonnews.co.nz/story.asp?storyID=27076","2023-02","2023-W09"
2023-02-28,67.5,"https://www.carbonnews.co.nz/story.asp?storyID=27088","2023-02","2023-W09"
2023-03-01,67,"https://www.carbonnews.co.nz/story.asp?storyID=27099","2023-03","2023-W09"
2023-03-02,67,"https://www.carbonnews.co.nz/story.asp?storyID=27110","2023-03","2023-W09"
2023-03-03,67,"https://www.carbonnews.co.nz/story.asp?storyID=27123","2023-03","2023-W09"
2023-03-06,66.9,"https://www.carbonnews.co.nz/story.asp?storyID=27134","2023-03","2023-W10"
2023-03-07,66,"https://www.carbonnews.co.nz/story.asp?storyID=27147","2023-03","2023-W10"
2023-03-08,65.75,"https://www.carbonnews.co.nz/story.asp?storyID=27158","2023-03","2023-W10"
2023-03-09,67,"https://www.carbonnews.co.nz/story.asp?storyID=27169","2023-03","2023-W10"
2023-03-10,66.25,"https://www.carbonnews.co.nz/story.asp?storyID=27179","2023-03","2023-W10"
2023-03-13,66,"https://www.carbonnews.co.nz/story.asp?storyID=27192","2023-03","2023-W11"
2023-03-14,65.5,"https://www.carbonnews.co.nz/story.asp?storyID=27205","2023-03","2023-W11"
2023-03-15,65.25,"https://www.carbonnews.co.nz/story.asp?storyID=27218","2023-03","2023-W11"
2023-03-16,68,"https://www.carbonnews.co.nz/story.asp?storyID=27229","2023-03","2023-W11"
2023-03-17,66.75,"https://www.carbonnews.co.nz/story.asp?storyID=27244","2023-03","2023-W11"
2023-03-20,66,"https://www.carbonnews.co.nz/story.asp?storyID=27261","2023-03","2023-W12"
2023-03-21,65.75,"https://www.carbonnews.co.nz/story.asp?storyID=27273","2023-03","2023-W12"
2023-03-22,65,"https://www.carbonnews.co.nz/story.asp?storyID=27284","2023-03","2023-W12"
2023-03-23,65,"https://www.carbonnews.co.nz/story.asp?storyID=27297","2023-03","2023-W12"
2023-03-24,64.45,"https://www.carbonnews.co.nz/story.asp?storyID=27308","2023-03","2023-W12"
2023-03-27,63.1,"https://www.carbonnews.co.nz/story.asp?storyID=27321","2023-03","2023-W13"
2023-03-28,61.5,"https://www.carbonnews.co.nz/story.asp?storyID=27334","2023-03","2023-W13"
2023-03-29,60.5,"https://www.carbonnews.co.nz/story.asp?storyID=27344","2023-03","2023-W13"
2023-03-30,59.5,"https://www.carbonnews.co.nz/story.asp?storyID=27356","2023-03","2023-W13"
2023-03-31,54,"https://www.carbonnews.co.nz/story.asp?storyID=27368","2023-03","2023-W13"
2023-04-03,54.5,"https://www.carbonnews.co.nz/story.asp?storyID=27382","2023-04","2023-W14"
2023-04-04,58,"https://www.carbonnews.co.nz/story.asp?storyID=27395","2023-04","2023-W14"
2023-04-05,59,"https://www.carbonnews.co.nz/story.asp?storyID=27404","2023-04","2023-W14"
2023-04-06,59,"https://www.carbonnews.co.nz/story.asp?storyID=27418","2023-04","2023-W14"
2023-04-11,59.25,"https://www.carbonnews.co.nz/story.asp?storyID=27435","2023-04","2023-W15"
2023-04-12,59.25,"https://www.carbonnews.co.nz/story.asp?storyID=27440","2023-04","2023-W15"
2023-04-13,59,"https://www.carbonnews.co.nz/story.asp?storyID=27450","2023-04","2023-W15"
2023-04-14,62.5,"https://www.carbonnews.co.nz/story.asp?storyID=27461","2023-04","2023-W15"
2023-04-17,62.75,"https://www.carbonnews.co.nz/story.asp?storyID=27474","2023-04","2023-W16"
2023-04-18,62.75,"https://www.carbonnews.co.nz/story.asp?storyID=27487","2023-04","2023-W16"
2023-04-19,61.35,"https://www.carbonnews.co.nz/story.asp?storyID=27500","2023-04","2023-W16"
2023-04-20,61.35,"https://www.carbonnews.co.nz/story.asp?storyID=27511","2023-04","2023-W16"
2023-04-21,61.5,"https://www.carbonnews.co.nz/story.asp?storyID=27524","2023-04","2023-W16"
2023-04-24,61.15,"https://www.carbonnews.co.nz/story.asp?storyID=27537","2023-04","2023-W17"
2023-04-26,60.82,"https://www.carbonnews.co.nz/story.asp?storyID=27548","2023-04","2023-W17"
2023-04-27,61,"https://www.carbonnews.co.nz/story.asp?storyID=27561","2023-04","2023-W17"
2023-04-28,58.5,"https://www.carbonnews.co.nz/story.asp?storyID=27574","2023-04","2023-W17"
2023-05-01,56,"https://www.carbonnews.co.nz/story.asp?storyID=27583","2023-05","2023-W18"
2023-05-02,56,"https://www.carbonnews.co.nz/story.asp?storyID=27593","2023-05","2023-W18"
2023-05-03,54.25,"https://www.carbonnews.co.nz/story.asp?storyID=27606","2023-05","2023-W18"
2023-05-04,53.25,"https://www.carbonnews.co.nz/story.asp?storyID=27619","2023-05","2023-W18"
2023-05-05,54.75,"https://www.carbonnews.co.nz/story.asp?storyID=27631","2023-05","2023-W18"
2023-05-08,54.5,"https://www.carbonnews.co.nz/story.asp?storyID=27644","2023-05","2023-W19"
2023-05-09,54,"https://www.carbonnews.co.nz/story.asp?storyID=27654","2023-05","2023-W19"
2023-05-10,54,"https://www.carbonnews.co.nz/story.asp?storyID=27668","2023-05","2023-W19"
2023-05-12,52,"https://www.carbonnews.co.nz/story.asp?storyID=27696","2023-05","2023-W19"
2023-05-15,52.5,"https://www.carbonnews.co.nz/story.asp?storyID=27700","2023-05","2023-W20"
2023-05-16,52.25,"https://www.carbonnews.co.nz/story.asp?storyID=27712","2023-05","2023-W20"
2023-05-17,51.95,"https://www.carbonnews.co.nz/story.asp?storyID=27730","2023-05","2023-W20"
2023-05-18,51.5,"https://www.carbonnews.co.nz/story.asp?storyID=27736","2023-05","2023-W20"
2023-05-22,54,"https://www.carbonnews.co.nz/story.asp?storyID=27759","2023-05","2023-W21"
2023-05-25,53.75,"https://www.carbonnews.co.nz/story.asp?storyID=27791","2023-05","2023-W21"
2023-05-26,54,"https://www.carbonnews.co.nz/story.asp?storyID=27800","2023-05","2023-W21"
2023-05-29,55,"https://www.carbonnews.co.nz/story.asp?storyID=27812","2023-05","2023-W22"
2023-05-30,54.25,"https://www.carbonnews.co.nz/story.asp?storyID=27824","2023-05","2023-W22"
2023-05-31,54.5,"https://www.carbonnews.co.nz/story.asp?storyID=27835","2023-05","2023-W22"
2023-06-01,54.75,"https://www.carbonnews.co.nz/story.asp?storyID=27845","2023-06","2023-W22"
2023-06-02,55,"https://www.carbonnews.co.nz/story.asp?storyID=27856","2023-06","2023-W22"
2023-06-06,55.75,"https://www.carbonnews.co.nz/story.asp?storyID=27867","2023-06","2023-W23"
2023-06-08,56.5,"https://www.carbonnews.co.nz/story.asp?storyID=27888","2023-06","2023-W23"
2023-06-09,56.3,"https://www.carbonnews.co.nz/story.asp?storyID=27900","2023-06","2023-W23"
2023-06-12,56,"https://www.carbonnews.co.nz/story.asp?storyID=27914","2023-06","2023-W24"
2023-06-13,55,"https://www.carbonnews.co.nz/story.asp?storyID=27928","2023-06","2023-W24"
2023-06-14,57.25,"https://www.carbonnews.co.nz/story.asp?storyID=27939","2023-06","2023-W24"
2023-06-15,60.5,"https://www.carbonnews.co.nz/story.asp?storyID=27950","2023-06","2023-W24"
2023-06-19,60,"https://www.carbonnews.co.nz/story.asp?storyID=27978","2023-06","2023-W25"
2023-06-20,59.25,"https://www.carbonnews.co.nz/story.asp?storyID=27984","2023-06","2023-W25"
2023-06-21,53.25,"https://www.carbonnews.co.nz/story.asp?storyID=27997","2023-06","2023-W25"
2023-06-22,48,"https://www.carbonnews.co.nz/story.asp?storyID=28010","2023-06","2023-W25"
2023-06-23,47.5,"https://www.carbonnews.co.nz/story.asp?storyID=28022","2023-06","2023-W25"
2023-06-26,43.5,"https://www.carbonnews.co.nz/story.asp?storyID=28039","2023-06","2023-W26"
2023-06-27,41,"https://www.carbonnews.co.nz/story.asp?storyID=28046","2023-06","2023-W26"
2023-06-28,42.5,"https://www.carbonnews.co.nz/story.asp?storyID=28056","2023-06","2023-W26"
2023-06-29,41,"https://www.carbonnews.co.nz/story.asp?storyID=28071","2023-06","2023-W26"
2023-06-30,41,"https://www.carbonnews.co.nz/story.asp?storyID=28081","2023-06","2023-W26"
2023-07-03,41.75,"https://www.carbonnews.co.nz/story.asp?storyID=28099","2023-07","2023-W27"
2023-07-04,40,"https://www.carbonnews.co.nz/story.asp?storyID=28105","2023-07","2023-W27"
2023-07-05,37,"https://www.carbonnews.co.nz/story.asp?storyID=28116","2023-07","2023-W27"
2023-07-07,38,"https://www.carbonnews.co.nz/story.asp?storyID=28141","2023-07","2023-W27"
2023-07-10,39.5,"https://www.carbonnews.co.nz/story.asp?storyID=28153","2023-07","2023-W28"
2023-07-11,38.5,"https://www.carbonnews.co.nz/story.asp?storyID=28166","2023-07","2023-W28"
2023-07-12,38.25,"https://www.carbonnews.co.nz/story.asp?storyID=28178","2023-07","2023-W28"
2023-07-13,39.25,"https://www.carbonnews.co.nz/story.asp?storyID=28189","2023-07","2023-W28"
2023-07-17,45,"https://www.carbonnews.co.nz/story.asp?storyID=28202","2023-07","2023-W29"
2023-07-18,49.95,"https://www.carbonnews.co.nz/story.asp?storyID=28211","2023-07","2023-W29"
2023-07-19,50,"https://www.carbonnews.co.nz/story.asp?storyID=28225","2023-07","2023-W29"
2023-07-20,49.75,"https://www.carbonnews.co.nz/story.asp?storyID=28237","2023-07","2023-W29"
2023-07-21,48,"https://www.carbonnews.co.nz/story.asp?storyID=28252","2023-07","2023-W29"
2023-07-24,47.25,"https://www.carbonnews.co.nz/story.asp?storyID=28263","2023-07","2023-W30"
2023-07-25,50,"https://www.carbonnews.co.nz/story.asp?storyID=28274","2023-07","2023-W30"
2023-07-26,65,"https://www.carbonnews.co.nz/story.asp?storyID=28285","2023-07","2023-W30"
2023-07-27,65.25,"https://www.carbonnews.co.nz/story.asp?storyID=28298","2023-07","2023-W30"
2023-07-28,61.5,"https://www.carbonnews.co.nz/story.asp?storyID=28310","2023-07","2023-W30"
